TI,TS,x,y,z,mode
82427.77663041667,08/11/2018 12:10:47,-0.2564697265625,-0.313262939453125,-0.7792510986328125,
82427.85436141667,08/11/2018 12:10:47,-0.2664031982421875,-0.06103515625,-0.945220947265625,
82427.90419141667,08/11/2018 12:10:47,-0.1655731201171875,-0.0953216552734375,-1.137969970703125,
82427.95400641666,08/11/2018 12:10:47,-0.175537109375,-0.16741943359375,-0.903350830078125,
82428.00385241667,08/11/2018 12:10:47,-0.13067626953125,-0.1274566650390625,-1.1354522705078125,
82428.05366941667,08/11/2018 12:10:47,-0.1653594970703125,-0.2112884521484375,-0.9412994384765625,
82428.10349141667,08/11/2018 12:10:47,-0.1344451904296875,-0.2689361572265625,-0.9468231201171875,
82428.15332941667,08/11/2018 12:10:47,-0.1653900146484375,-0.230987548828125,-0.9407958984375,
82428.20315641667,08/11/2018 12:10:47,-0.2848358154296875,-0.1713409423828125,-0.8116912841796875,
82428.25296041668,08/11/2018 12:10:48,-0.2423858642578125,-0.238128662109375,-1.1853179931640625,
82428.30278741667,08/11/2018 12:10:48,-0.134521484375,-0.1095428466796875,-1.010223388671875,
82428.35261341668,08/11/2018 12:10:48,-0.122650146484375,-0.2003021240234375,-1.074981689453125,
82428.40244541666,08/11/2018 12:10:48,-0.0601806640625,-0.2193450927734375,-1.0734100341796875,
82428.45226141668,08/11/2018 12:10:48,-0.0478668212890625,-0.1949615478515625,-0.983154296875,
82428.50210941667,08/11/2018 12:10:48,-0.010101318359375,-0.314056396484375,-0.834747314453125,
82428.55193241667,08/11/2018 12:10:48,0.0079803466796875,-0.2714080810546875,-0.8485870361328125,
82428.60173441668,08/11/2018 12:10:48,0.0310211181640625,-0.47894287109375,-0.841949462890625,
82428.65155641668,08/11/2018 12:10:48,0.0042266845703125,-0.4141387939453125,-0.78033447265625,
82428.70138841667,08/11/2018 12:10:48,0.03436279296875,-0.3778533935546875,-0.8197174072265625,
82428.75122341668,08/11/2018 12:10:48,-0.0050506591796875,-0.3837890625,-0.8931427001953125,
82428.80102841667,08/11/2018 12:10:48,-0.0858154296875,-0.3072662353515625,-0.952972412109375,
82428.85086241667,08/11/2018 12:10:48,0.055419921875,-0.322509765625,-0.9568939208984375,
82428.90069741667,08/11/2018 12:10:48,0.0059967041015625,-0.2940826416015625,-0.933502197265625,
82428.95051841668,08/11/2018 12:10:48,0.04156494140625,-0.33770751953125,-0.975341796875,
82429.00033941667,08/11/2018 12:10:48,-0.005218505859375,-0.316192626953125,-0.9532012939453125,
82429.05014341667,08/11/2018 12:10:48,0.0088043212890625,-0.28118896484375,-1.0261383056640625,
82429.09998841667,08/11/2018 12:10:48,0.0048675537109375,-0.34521484375,-0.8861083984375,
82429.14981141668,08/11/2018 12:10:48,0.05792236328125,-0.3504791259765625,-1.0433349609375,
82429.19961841668,08/11/2018 12:10:49,-0.066314697265625,-0.287811279296875,-0.7552490234375,
82429.24945041667,08/11/2018 12:10:49,-0.0285797119140625,-0.243255615234375,-0.982757568359375,
82429.29927541668,08/11/2018 12:10:49,-0.009521484375,-0.31439208984375,-0.8977813720703125,
82429.34908841667,08/11/2018 12:10:49,0.0064544677734375,-0.3391571044921875,-0.99005126953125,
82429.39893241668,08/11/2018 12:10:49,0.10467529296875,-0.214752197265625,-0.993499755859375,
82429.44876641667,08/11/2018 12:10:49,0.009979248046875,-0.3956451416015625,-0.9520416259765625,
82429.49858941667,08/11/2018 12:10:49,-0.1424407958984375,-0.3473663330078125,-0.89190673828125,
82429.54842141666,08/11/2018 12:10:49,-0.0777587890625,-0.248687744140625,-0.7869110107421875,
82429.59825341667,08/11/2018 12:10:49,-0.08746337890625,-0.28759765625,-1.102020263671875,
82429.64807841668,08/11/2018 12:10:49,-0.0926361083984375,-0.3101043701171875,-0.9574432373046875,
82429.69791041667,08/11/2018 12:10:49,-0.131866455078125,-0.26873779296875,-1.0356292724609375,
82429.74773641667,08/11/2018 12:10:49,-0.0684814453125,-0.297882080078125,-0.9325408935546875,
82429.79756841667,08/11/2018 12:10:49,-0.0469512939453125,-0.27117919921875,-1.0418701171875,
82429.84738441667,08/11/2018 12:10:49,-0.0445709228515625,-0.3665924072265625,-0.925994873046875,
82429.89723141667,08/11/2018 12:10:49,-0.0154876708984375,-0.3403472900390625,-0.9605255126953125,
82429.94706041667,08/11/2018 12:10:49,-0.0304107666015625,-0.3411865234375,-0.9080657958984375,
82429.99688941667,08/11/2018 12:10:49,-0.02154541015625,-0.33685302734375,-0.9683074951171875,
82430.04671041667,08/11/2018 12:10:49,-0.0478973388671875,-0.32586669921875,-0.9143218994140625,
82430.09654541667,08/11/2018 12:10:49,-0.0493927001953125,-0.30413818359375,-0.889495849609375,
82430.14636141667,08/11/2018 12:10:49,-0.0685272216796875,-0.2863311767578125,-0.9997406005859375,
82430.19619541668,08/11/2018 12:10:49,-0.0447235107421875,-0.3423004150390625,-0.872222900390625,
82430.24604241668,08/11/2018 12:10:49,-0.0274505615234375,-0.3470916748046875,-1.0156707763671875,
82430.29587741668,08/11/2018 12:10:50,-0.051055908203125,-0.301544189453125,-0.9276885986328125,
82430.34570541666,08/11/2018 12:10:50,-0.0540771484375,-0.31427001953125,-1.0247039794921875,
82430.39555741668,08/11/2018 12:10:50,-0.0538787841796875,-0.3457794189453125,-0.84332275390625,
82430.44537541668,08/11/2018 12:10:50,-0.0364990234375,-0.2602386474609375,-1.000701904296875,
82430.49522441668,08/11/2018 12:10:50,0.0130615234375,-0.191864013671875,-0.6213836669921875,
82430.54506141668,08/11/2018 12:10:50,0.004180908203125,-0.1530303955078125,-0.5018310546875,
82430.59487741668,08/11/2018 12:10:50,-0.0257110595703125,-0.57196044921875,-0.797332763671875,Walking
82430.64473341667,08/11/2018 12:10:50,0.033599853515625,-0.2732696533203125,-0.94573974609375,Walking
82430.69457341667,08/11/2018 12:10:50,-0.07305908203125,-0.0028533935546875,-1.17645263671875,Walking
82430.74440341667,08/11/2018 12:10:50,-0.14569091796875,-0.2614593505859375,-0.759674072265625,Walking
82430.79424341668,08/11/2018 12:10:50,-0.1646270751953125,-0.1747283935546875,-1.2104644775390625,Walking
82430.84407941667,08/11/2018 12:10:50,-0.123138427734375,-0.0116119384765625,-1.2246856689453125,Walking
82430.89391341667,08/11/2018 12:10:50,-0.181915283203125,0.09124755859375,-1.416259765625,Walking
82430.94375141668,08/11/2018 12:10:50,-0.2245635986328125,-0.0020294189453125,-1.1966400146484375,Walking
82430.99357841667,08/11/2018 12:10:50,-0.2514495849609375,-0.0792694091796875,-0.944580078125,Walking
82431.04340941667,08/11/2018 12:10:50,-0.2120361328125,-0.2169647216796875,-0.8963775634765625,Walking
82431.09324041667,08/11/2018 12:10:50,-0.1707916259765625,-0.29974365234375,-0.941497802734375,Walking
82431.14307241667,08/11/2018 12:10:50,-0.0347137451171875,-0.3733062744140625,-0.95831298828125,Walking
82431.19290441668,08/11/2018 12:10:50,-0.2168731689453125,-0.2247161865234375,-1.595977783203125,Walking
82431.24273941667,08/11/2018 12:10:50,-0.0959625244140625,-0.3609466552734375,-1.868072509765625,Walking
82431.29257841667,08/11/2018 12:10:51,-0.123809814453125,-0.3701934814453125,-1.5585174560546875,Walking
82431.34241441668,08/11/2018 12:10:51,-0.026123046875,-0.09637451171875,-1.2907257080078125,Walking
82431.39224541667,08/11/2018 12:10:51,-0.0604248046875,-0.170318603515625,-0.5592041015625,Walking
82431.44206241667,08/11/2018 12:10:51,-0.1647491455078125,-0.3530120849609375,-0.028717041015625,Walking
82431.49189541668,08/11/2018 12:10:51,-0.2194366455078125,-0.410369873046875,-0.046630859375,Walking
82431.54172741667,08/11/2018 12:10:51,-0.33758544921875,-0.4268798828125,-0.0087432861328125,Walking
82431.59146012501,08/11/2018 12:10:51,-0.48846435546875,-0.520111083984375,-0.0101470947265625,Walking
82431.641287125,08/11/2018 12:10:51,-0.552337646484375,-0.7228240966796875,-0.0652008056640625,Walking
82431.69110012501,08/11/2018 12:10:51,-0.631927490234375,-0.7597198486328125,-0.0980224609375,Walking
82431.740951125,08/11/2018 12:10:51,-0.5319061279296875,-0.851226806640625,-0.1183929443359375,Walking
82431.790767125,08/11/2018 12:10:51,-0.48370361328125,-0.7885284423828125,-0.17462158203125,Walking
82431.840618125,08/11/2018 12:10:51,-0.5543975830078125,-0.7935028076171875,-0.2138519287109375,Walking
82431.89045212501,08/11/2018 12:10:51,-0.5035247802734375,-0.802154541015625,-0.211029052734375,Walking
82431.940266125,08/11/2018 12:10:51,-0.4773406982421875,-0.91705322265625,-0.0568695068359375,Walking
82431.990101125,08/11/2018 12:10:51,-0.484619140625,-0.91131591796875,-0.2215576171875,Walking
82432.039930125,08/11/2018 12:10:51,-0.47503662109375,-0.9090118408203125,-0.142303466796875,Walking
82432.08975512501,08/11/2018 12:10:51,-0.443267822265625,-0.8206939697265625,-0.0753631591796875,Walking
82432.139580125,08/11/2018 12:10:51,-0.493804931640625,-0.837799072265625,-0.1180267333984375,Walking
82432.189415125,08/11/2018 12:10:51,-0.434661865234375,-0.86212158203125,-0.051483154296875,Walking
82432.239245125,08/11/2018 12:10:51,-0.449310302734375,-0.8735809326171875,-0.08892822265625,Walking
82432.289074125,08/11/2018 12:10:52,-0.4716339111328125,-0.836669921875,-0.0754852294921875,Walking
82432.338911125,08/11/2018 12:10:52,-0.479156494140625,-0.8684234619140625,-0.087127685546875,Walking
82432.388747125,08/11/2018 12:10:52,-0.5247802734375,-0.89788818359375,-0.0861358642578125,Walking
82432.43858112501,08/11/2018 12:10:52,-0.53875732421875,-0.973175048828125,-0.060394287109375,Walking
82432.48841412501,08/11/2018 12:10:52,-0.599609375,-0.9201202392578125,-0.16070556640625,Walking
82432.538248125,08/11/2018 12:10:52,-0.609771728515625,-0.8406829833984375,-0.062469482421875,Walking
82432.58807712501,08/11/2018 12:10:52,-0.6078643798828125,-0.810760498046875,-0.2076873779296875,Walking
82432.637911125,08/11/2018 12:10:52,-0.5769500732421875,-0.7378387451171875,-0.0003509521484375,Walking
82432.687743125,08/11/2018 12:10:52,-0.5410308837890625,-0.6926727294921875,-0.08074951171875,Walking
82432.73758112501,08/11/2018 12:10:52,-0.5803375244140625,-0.766204833984375,-0.181365966796875,Walking
82432.78740312501,08/11/2018 12:10:52,-0.3867645263671875,-0.7821197509765625,0.030517578125,Walking
82432.83724412501,08/11/2018 12:10:52,-0.4669036865234375,-0.75128173828125,0.007110595703125,Walking
82432.88707712501,08/11/2018 12:10:52,-0.587799072265625,-0.7503662109375,-0.1130218505859375,Walking
82432.93690112501,08/11/2018 12:10:52,-0.6130523681640625,-0.8826751708984375,0.0230255126953125,Walking
82432.98675012501,08/11/2018 12:10:52,-0.405731201171875,-0.83526611328125,0.1447906494140625,Walking
82433.03658512501,08/11/2018 12:10:52,-0.5962066650390625,-0.803131103515625,-0.0774383544921875,Walking
82433.08640712501,08/11/2018 12:10:52,-0.486083984375,-0.814239501953125,-0.0090179443359375,Walking
82433.13624612501,08/11/2018 12:10:52,-0.3111724853515625,-0.668060302734375,0.2785186767578125,Walking
