TI,TS,x,y,z,mode
86.399584125,01/11/2018 09:31:57,84.45632934570312,-25.394332885742188,-719.3929443359375,
86.449067125,01/11/2018 09:31:57,82.07728576660156,-25.0579833984375,-718.4049682617188,
86.498552125,01/11/2018 09:31:57,83.43673706054688,-24.385284423828125,-719.0635986328125,
86.53810712500001,01/11/2018 09:31:57,82.58708190917969,-25.226150512695312,-719.228271484375,
86.57770512500001,01/11/2018 09:31:57,84.45632934570312,-26.40338134765625,-719.3929443359375,
86.617281125,01/11/2018 09:31:57,83.09687805175781,-23.039886474609375,-718.7342529296875,
86.65686612500001,01/11/2018 09:31:57,83.09687805175781,-24.721633911132812,-718.4049682617188,
86.696427125,01/11/2018 09:31:57,85.9857177734375,-24.889801025390625,-718.89892578125,
86.73602512500001,01/11/2018 09:31:57,84.79620361328125,-25.730682373046875,-718.7342529296875,
86.77561712500001,01/11/2018 09:31:57,86.66545104980469,-26.235198974609375,-718.89892578125,
86.815177125,01/11/2018 09:31:57,86.32559204101562,-26.235198974609375,-719.5576171875,
86.854037125,01/11/2018 09:31:57,87.51512145996094,-27.076080322265625,-719.3929443359375,
86.893617125,01/11/2018 09:31:57,86.49551391601562,-26.067031860351562,-718.7342529296875,
86.933199125,01/11/2018 09:31:57,87.00531005859375,-27.916946411132812,-719.228271484375,
86.972780125,01/11/2018 09:31:57,87.00531005859375,-26.571548461914062,-719.8869018554688,
87.01235712500001,01/11/2018 09:31:57,85.8157958984375,-28.421463012695312,-719.7222290039062,
87.05194212500001,01/11/2018 09:31:57,85.47592163085938,-26.067031860351562,-717.746337890625,
87.09152312500001,01/11/2018 09:31:57,84.11647033691406,-26.067031860351562,-718.4049682617188,
87.131096125,01/11/2018 09:31:57,83.09687805175781,-25.0579833984375,-720.0515747070312,
87.170664125,01/11/2018 09:31:57,82.92694091796875,-25.226150512695312,-719.8869018554688,
87.21025812500001,01/11/2018 09:31:57,82.24720764160156,-24.889801025390625,-720.2161865234375,
87.24983912500001,01/11/2018 09:31:58,83.09687805175781,-24.721633911132812,-719.7222290039062,
87.289399125,01/11/2018 09:31:58,82.75701904296875,-26.40338134765625,-720.380859375,
87.32899912500001,01/11/2018 09:31:58,81.22761535644531,-23.880767822265625,-722.8507690429688,
87.368587125,01/11/2018 09:31:58,81.22761535644531,-24.553466796875,-723.1800537109375,
87.40814912500001,01/11/2018 09:31:58,82.41714477539062,-25.394332885742188,-722.6860961914062,
87.447727125,01/11/2018 09:31:58,83.43673706054688,-24.385284423828125,-724.9913330078125,
87.487299125,01/11/2018 09:31:58,82.92694091796875,-24.553466796875,-723.1800537109375,
87.52687212500001,01/11/2018 09:31:58,81.9073486328125,-24.217117309570312,-724.1680297851562,
87.566450125,01/11/2018 09:31:58,83.09687805175781,-24.385284423828125,-724.0033569335938,
87.606026125,01/11/2018 09:31:58,83.09687805175781,-23.71258544921875,-723.3447265625,
87.64561412500001,01/11/2018 09:31:58,84.11647033691406,-26.067031860351562,-723.674072265625,
87.685190125,01/11/2018 09:31:58,83.43673706054688,-24.385284423828125,-723.3447265625,
87.72476312500001,01/11/2018 09:31:58,83.43673706054688,-24.385284423828125,-723.3447265625,
87.76436112500001,01/11/2018 09:31:58,83.946533203125,-25.226150512695312,-722.5214233398438,
87.803936125,01/11/2018 09:31:58,83.09687805175781,-24.721633911132812,-723.3447265625,
87.843511125,01/11/2018 09:31:58,83.946533203125,-25.5625,-723.5093994140625,
87.882372125,01/11/2018 09:31:59,83.776611328125,-24.721633911132812,-722.3568115234375,
87.92193812500001,01/11/2018 09:31:59,84.45632934570312,-25.0579833984375,-724.3326416015625,
87.96151812500001,01/11/2018 09:31:59,82.58708190917969,-26.235198974609375,-723.1800537109375,
88.00110012500001,01/11/2018 09:31:59,84.96612548828125,-24.217117309570312,-722.8507690429688,
88.040681125,01/11/2018 09:31:59,84.62626647949219,-24.553466796875,-723.8386840820312,
88.08029312500001,01/11/2018 09:31:59,83.946533203125,-24.889801025390625,-722.8507690429688,
88.11987412500001,01/11/2018 09:31:59,84.28640747070312,-24.889801025390625,-723.1800537109375,
88.159450125,01/11/2018 09:31:59,83.43673706054688,-26.739730834960938,-723.3447265625,
88.19903412500001,01/11/2018 09:31:59,84.11647033691406,-26.40338134765625,-722.6860961914062,
88.238602125,01/11/2018 09:31:59,83.946533203125,-25.226150512695312,-722.8507690429688,
88.278191125,01/11/2018 09:31:59,83.946533203125,-25.226150512695312,-723.8386840820312,
88.31779312500001,01/11/2018 09:31:59,83.09687805175781,-25.394332885742188,-723.674072265625,
88.35737312500001,01/11/2018 09:31:59,83.43673706054688,-25.394332885742188,-724.0033569335938,
88.39695812500001,01/11/2018 09:31:59,84.11647033691406,-24.048934936523438,-723.674072265625,
88.43654512500001,01/11/2018 09:31:59,84.45632934570312,-26.067031860351562,-724.3326416015625,
88.47613112500001,01/11/2018 09:31:59,84.96612548828125,-24.553466796875,-723.8386840820312,
88.51571712500001,01/11/2018 09:31:59,84.79620361328125,-26.40338134765625,-724.0033569335938,
88.555306125,01/11/2018 09:31:59,83.946533203125,-25.5625,-723.8386840820312,
88.594880125,01/11/2018 09:31:59,85.47592163085938,-26.40338134765625,-724.3326416015625,
88.634477125,01/11/2018 09:31:59,83.26681518554688,-25.898849487304688,-723.8386840820312,
88.674048125,01/11/2018 09:31:59,83.26681518554688,-26.571548461914062,-723.1800537109375,
88.713616125,01/11/2018 09:31:59,85.13606262207031,-26.067031860351562,-722.3568115234375,
88.75321512500001,01/11/2018 09:31:59,85.47592163085938,-26.067031860351562,-722.6860961914062,
88.79279512500001,01/11/2018 09:31:59,84.62626647949219,-27.244247436523438,-723.1800537109375,
